,summonerId,champion,champion level,champion points
1245,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,63,3,10937
1246,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,161,3,10612
1247,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,115,3,10380
1248,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,131,3,10295
1249,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,517,3,10278
1250,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,91,3,9997
1251,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,266,3,9054
1252,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,107,3,8885
1253,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,11,3,8741
1254,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,136,3,8728
1255,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,28,3,8577
1256,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,59,3,8530
1257,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,121,3,8022
1258,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,34,3,7258
1259,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,150,3,7135
1260,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,82,3,7022
1261,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,57,3,6965
1262,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,31,3,6878
1263,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,141,3,6622
1264,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,14,3,6551
1265,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,74,3,6436
1266,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,120,3,6380
1267,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,30,3,6310
1268,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,27,3,6151
1269,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,6,3,6049
1270,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,106,2,5743
1271,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,246,2,5731
1272,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,127,2,5589
1273,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,101,2,5558
1274,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,17,2,5469
1275,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,240,2,5197
1276,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,55,2,5011
1277,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,50,2,4970
1278,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,58,2,4532
1279,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,54,2,4258
1280,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,147,2,4229
1281,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,427,2,4138
1282,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,203,2,3512
1283,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,122,2,3467
1284,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,154,2,3107
1285,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,35,2,3106
1286,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,23,2,2784
1287,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,75,2,2706
1288,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,254,2,2681
1289,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,20,2,2368
1290,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,72,2,2109
1291,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,56,2,2081
1292,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,876,2,1964
1293,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,133,1,1734
1294,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,421,1,1628
1295,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,113,1,1491
1296,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,420,1,1226
1297,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,32,1,1122
1298,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,102,1,1077
1299,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,62,1,939
1300,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,19,1,908
1301,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,518,1,701
1302,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,360,1,690
1303,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,5,1,408
1304,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,77,1,325
1305,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,777,1,275
1306,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,33,1,156
1307,pjDCkFTp4t-1Bj9Wfe5epGGoVuwIkvsXztLrrFER03n46YU,36,1,139
1308,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,7,7,258584
1309,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,13,7,256374
1310,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,142,7,182237
1311,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,112,7,139042
1312,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,517,7,138901
1313,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,268,7,123544
1314,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,84,7,118427
1315,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,236,7,98120
1316,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,134,7,97654
1317,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,61,7,94944
1318,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,39,7,82201
1319,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,69,7,81981
1320,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,104,6,76873
1321,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,238,7,74763
1322,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,157,7,72331
1323,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,81,7,71898
1324,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,42,7,66994
1325,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,38,7,66555
1326,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,41,7,61050
1327,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,266,7,53816
1328,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,64,7,53568
1329,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,8,7,51575
1330,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,67,7,50294
1331,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,126,7,46347
1332,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,18,7,45119
1333,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,51,6,44879
1334,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,105,7,43005
1335,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,245,7,42439
1336,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,92,5,40582
1337,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,103,6,40527
1338,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,163,7,36975
1339,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,91,7,36065
1340,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,4,6,35207
1341,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,127,7,33527
1342,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,131,6,33499
1343,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,114,6,32844
1344,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,555,6,32280
1345,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,3,7,31633
1346,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,145,6,28360
1347,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,432,6,26759
1348,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,50,5,25452
1349,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,246,6,24132
1350,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,55,5,22214
1351,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,202,5,21650
1352,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,117,4,21250
1353,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,777,4,21081
1354,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,96,4,20343
1355,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,498,4,19629
1356,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,10,4,17240
1357,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,421,4,16699
1358,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,121,4,16193
1359,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,110,4,15972
1360,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,63,4,15745
1361,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,90,4,15112
1362,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,21,4,14592
1363,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,99,4,14524
1364,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,79,4,14008
1365,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,34,4,13621
1366,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,164,4,13592
1367,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,107,3,12220
1368,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,518,3,12218
1369,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,58,3,11919
1370,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,222,3,11723
1371,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,115,3,11628
1372,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,19,3,11403
1373,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,45,3,11360
1374,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,68,3,11098
1375,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,12,3,10716
1376,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,497,3,10527
1377,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,11,3,10357
1378,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,113,3,10077
1379,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,26,3,10062
1380,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,141,3,9984
1381,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,412,3,9654
1382,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,6,3,9462
1383,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,29,3,9375
1384,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,136,3,9368
1385,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,76,3,8969
1386,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,30,3,8741
1387,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,36,3,7978
1388,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,98,3,7790
1389,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,82,3,7466
1390,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,133,3,7292
1391,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,43,3,6992
1392,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,22,3,6625
1393,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,2,3,6461
1394,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,875,3,6179
1395,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,101,3,6119
1396,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,24,3,6002
1397,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,876,2,5733
1398,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,54,2,5728
1399,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,80,2,5476
1400,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,31,2,5391
1401,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,429,2,5309
1402,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,72,2,5273
1403,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,111,2,4898
1404,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,14,2,4829
1405,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,201,2,4730
1406,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,161,2,4556
1407,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,154,2,4347
1408,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,427,2,3709
1409,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,122,2,3672
1410,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,74,2,3655
1411,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,85,2,3595
1412,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,83,2,3567
1413,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,75,2,3416
1414,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,147,2,3396
1415,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,120,2,3375
1416,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,234,2,2943
1417,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,350,2,2927
1418,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,53,2,2873
1419,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,17,2,2572
1420,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,119,2,2472
1421,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,28,2,2464
1422,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,235,2,2410
1423,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,62,2,2374
1424,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,25,2,2343
1425,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,150,2,2337
1426,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,35,2,2117
1427,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,9,2,1964
1428,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,89,2,1946
1429,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,60,1,1790
1430,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,5,1,1688
1431,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,59,1,1664
1432,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,143,1,1574
1433,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,203,1,1550
1434,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,240,1,1546
1435,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,37,1,1412
1436,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,56,1,1319
1437,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,523,1,1303
1438,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,20,1,1301
1439,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,40,1,1177
1440,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,77,1,1137
1441,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,23,1,1104
1442,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,48,1,1019
1443,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,267,1,832
1444,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,526,1,819
1445,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,360,1,801
1446,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,254,1,791
1447,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,32,1,778
1448,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,57,1,677
1449,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,516,1,620
1450,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,102,1,584
1451,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,33,1,323
1452,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,1,1,316
1453,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,106,1,225
1454,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,78,1,187
1455,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,223,1,170
1456,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,420,1,134
1457,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,15,1,132
1458,-7gh9EbZW-f0HMzqp9HTviiSs8bu5SPxlKfYMqTCbYtLfHI,86,1,118
1459,OqNBXAtezYv0TuU316TQ7ghao5TV_r6nWzeWvUhw1iCD4pg,202,6,344204
1460,OqNBXAtezYv0TuU316TQ7ghao5TV_r6nWzeWvUhw1iCD4pg,420,7,211184
1461,OqNBXAtezYv0TuU316TQ7ghao5TV_r6nWzeWvUhw1iCD4pg,99,7,149460
1462,OqNBXAtezYv0TuU316TQ7ghao5TV_r6nWzeWvUhw1iCD4pg,141,6,75747
1463,OqNBXAtezYv0TuU316TQ7ghao5TV_r6nWzeWvUhw1iCD4pg,50,6,64370
1464,OqNBXAtezYv0TuU316TQ7ghao5TV_r6nWzeWvUhw1iCD4pg,56,5,63540
1465,OqNBXAtezYv0TuU316TQ7ghao5TV_r6nWzeWvUhw1iCD4pg,81,6,61370
1466,OqNBXAtezYv0TuU316TQ7ghao5TV_r6nWzeWvUhw1iCD4pg,117,6,44236
1467,OqNBXAtezYv0TuU316TQ7ghao5TV_r6nWzeWvUhw1iCD4pg,114,5,39846
1468,OqNBXAtezYv0TuU316TQ7ghao5TV_r6nWzeWvUhw1iCD4pg,103,6,39269
1469,OqNBXAtezYv0TuU316TQ7ghao5TV_r6nWzeWvUhw1iCD4pg,412,6,37839
1470,OqNBXAtezYv0TuU316TQ7ghao5TV_r6nWzeWvUhw1iCD4pg,74,5,35626
1471,OqNBXAtezYv0TuU316TQ7ghao5TV_r6nWzeWvUhw1iCD4pg,51,5,30278
1472,OqNBXAtezYv0TuU316TQ7ghao5TV_r6nWzeWvUhw1iCD4pg,498,5,29889
1473,OqNBXAtezYv0TuU316TQ7ghao5TV_r6nWzeWvUhw1iCD4pg,11,5,25976
1474,OqNBXAtezYv0TuU316TQ7ghao5TV_r6nWzeWvUhw1iCD4pg,15,5,25600
1475,OqNBXAtezYv0TuU316TQ7ghao5TV_r6nWzeWvUhw1iCD4pg,110,5,24211
1476,OqNBXAtezYv0TuU316TQ7ghao5TV_r6nWzeWvUhw1iCD4pg,96,5,24178
1477,OqNBXAtezYv0TuU316TQ7ghao5TV_r6nWzeWvUhw1iCD4pg,1,5,23989
1478,OqNBXAtezYv0TuU316TQ7ghao5TV_r6nWzeWvUhw1iCD4pg,44,5,23797
1479,OqNBXAtezYv0TuU316TQ7ghao5TV_r6nWzeWvUhw1iCD4pg,89,5,22204
1480,OqNBXAtezYv0TuU316TQ7ghao5TV_r6nWzeWvUhw1iCD4pg,90,4,20748
1481,OqNBXAtezYv0TuU316TQ7ghao5TV_r6nWzeWvUhw1iCD4pg,91,4,20723
1482,OqNBXAtezYv0TuU316TQ7ghao5TV_r6nWzeWvUhw1iCD4pg,145,4,20393
1483,OqNBXAtezYv0TuU316TQ7ghao5TV_r6nWzeWvUhw1iCD4pg,112,4,19079
1484,OqNBXAtezYv0TuU316TQ7ghao5TV_r6nWzeWvUhw1iCD4pg,119,4,18994
1485,OqNBXAtezYv0TuU316TQ7ghao5TV_r6nWzeWvUhw1iCD4pg,245,4,18110
1486,OqNBXAtezYv0TuU316TQ7ghao5TV_r6nWzeWvUhw1iCD4pg,222,4,14977
1487,OqNBXAtezYv0TuU316TQ7ghao5TV_r6nWzeWvUhw1iCD4pg,238,4,14942
1488,OqNBXAtezYv0TuU316TQ7ghao5TV_r6nWzeWvUhw1iCD4pg,236,4,14732
1489,OqNBXAtezYv0TuU316TQ7ghao5TV_r6nWzeWvUhw1iCD4pg,64,4,14608
1490,OqNBXAtezYv0TuU316TQ7ghao5TV_r6nWzeWvUhw1iCD4pg,121,4,14044
1491,OqNBXAtezYv0TuU316TQ7ghao5TV_r6nWzeWvUhw1iCD4pg,115,4,13785
1492,OqNBXAtezYv0TuU316TQ7ghao5TV_r6nWzeWvUhw1iCD4pg,78,4,13711
1493,OqNBXAtezYv0TuU316TQ7ghao5TV_r6nWzeWvUhw1iCD4pg,223,3,11545
